/* CONJUNTOS */
param N_total:= 6500 ;

/* PARAMETROS */
param P:= 6460 ;
param R:= 1450 ;
param c1:= 1.0 ;
param c2:= 0.2 ;
51 147269.000000 357194.000000 0 0.0212
52 150245.000000 348533.000000 0 0.0124
53 146161.000000 352594.000000 0 0.0129
54 146479.000000 352222.000000 0 0.0099
55 149978.000000 354997.000000 0 0.0046
56 154847.000000 352140.000000 0 0.1228
57 147566.000000 342000.000000 0 0.0017
58 151174.000000 347435.000000 0 0.4741
59 149287.000000 351539.000000 0 0.1069
60 153533.000000 351164.000000 0 0.0486
61 146556.000000 355830.000000 0 0.0003
62 150103.000000 354435.000000 0 0.0477
63 151747.000000 351738.000000 0 0.0100
64 153480.000000 350609.000000 0 0.0809
65 154883.000000 345616.000000 0 0.3920
66 150272.000000 355889.000000 0 0.5224
67 145283.000000 349950.000000 0 0.2668
68 147653.000000 344901.000000 0 0.2591
69 146643.000000 351028.000000 0 0.3987
70 157433.000000 351067.000000 0 0.0785
71 148053.000000 348011.000000 0 0.1752
72 152366.000000 351788.000000 0 0.0189
73 149392.000000 347713.000000 0 0.0919
74 152810.000000 346040.000000 0 0.0032
75 147581.000000 344238.000000 0 0.0828
76 145566.000000 348412.000000 0 0.2155
77 145502.000000 347577.000000 0 0.0934
78 151544.000000 351539.000000 0 0.0416
79 149439.000000 345216.000000 0 0.0481
80 149380.000000 349283.000000 0 0.0000
81 154488.000000 345713.000000 0 0.0714
82 150922.000000 355786.000000 0 0.1047
83 150626.000000 349695.000000 0 0.1563
84 155021.000000 354360.000000 1 0.0000
85 147456.000000 351303.000000 0 0.0092
86 152203.000000 353079.000000 0 0.0045
87 152641.000000 346632.000000 0 0.0021
88 149229.000000 353880.000000 0 0.0344
89 150682.000000 354638.000000 0 0.0521
90 146313.000000 343097.000000 0 0.2660
91 146370.000000 349082.000000 0 0.0038
92 150332.000000 347981.000000 0 0.0375
93 152284.000000 350721.000000 0 0.2550
94 158176.000000 348142.000000 0 0.0135
95 147891.000000 350667.000000 0 0.2387
96 150592.000000 351938.000000 0 0.0010
97 149739.000000 350744.000000 0 0.0761
98 143887.000000 349016.000000 1 0.0000
99 148612.000000 345804.000000 0 0.0127
100 144325.000000 349614.000000 0 0.2520
101 152658.000000 348627.000000 0 0.0283
102 147192.000000 345695.000000 0 0.0003
103 150317.000000 349855.000000 0 0.0013
104 148278.000000 349168.000000 0 0.5247
105 150960.000000 350700.000000 0 0.0767
106 148102.000000 352932.000000 0 0.2552
107 151549.000000 351968.000000 0 0.1359
108 152338.000000 354342.000000 0 0.0211
109 155413.000000 348247.000000 0 0.6903
110 149386.000000 347218.000000 0 0.0760
111 143238.000000 349025.000000 0 0.0477
112 147345.000000 354087.000000 0 0.1014
113 154284.000000 354530.000000 0 0.2166
114 146610.000000 349265.000000 0 0.2093
115 153039.000000 348426.000000 0 0.1603
116 150392.000000 345255.000000 0 0.0226
117 154543.000000 352568.000000 0 0.0002
118 143799.000000 349452.000000 0 0.0363
119 149375.000000 346232.000000 0 0.0557
120 146180.000000 348565.000000 0 0.2558
121 159196.000000 345163.000000 0 0.0180
122 152610.000000 351614.000000 0 0.2828
123 154361.000000 349889.000000 0 0.0083
124 146654.000000 354798.000000 0 0.4937
125 148518.000000 345574.000000 0 0.4073
126 149138.000000 352967.000000 0 0.1579
127 153474.000000 350799.000000 0 0.0867
128 149121.000000 350172.000000 0 0.0065
129 152218.000000 352477.000000 0 0.0418
130 143512.000000 353106.000000 0 0.0013
131 148881.000000 346518.000000 0 0.1624
132 147396.000000 353889.000000 0 0.0000
133 145013.000000 345694.000000 0 0.2246
134 151606.000000 346781.000000 0 0.0005
135 150892.000000 347973.000000 0 0.2643
136 150106.000000 352328.000000 0 0.1596
137 145783.000000 346212.000000 0 0.0193
138 153565.000000 351410.000000 0 0.0002
139 151107.000000 351407.000000 0 0.1509
140 149054.000000 350390.000000 0 0.1239
141 150072.000000 351752.000000 0 0.0022
142 149171.000000 346227.000000 0 0.4090
143 144465.000000 352617.000000 0 0.0790
144 149097.000000 350267.000000 0 0.3713
145 147371.000000 352034.000000 0 0.0375
146 146903.000000 346596.000000 0 0.0340
147 146343.000000 349798.000000 0 0.5320
148 148313.000000 352593.000000 0 0.0633
149 143667.000000 352558.000000 0 0.0017
150 153049.000000 350040.000000 0 0.1912
151 151645.000000 344332.000000 0 0.0307
152 149937.000000 346543.000000 0 0.5205
153 149890.000000 350677.000000 0 0.0262
154 147476.000000 352247.000000 0 0.1032
155 153221.000000 351779.000000 0 0.2878
156 149579.000000 348030.000000 0 0.0090
157 147740.000000 356836.000000 0 0.0291
158 154273.000000 350655.000000 0 0.0031
159 149289.000000 352652.000000 0 0.0045
160 148137.000000 348506.000000 0 0.0023
161 149071.000000 346399.000000 0 0.1779
162 147319.000000 351888.000000 0 0.0029
163 146458.000000 352911.000000 0 0.0762
164 157988.000000 356532.000000 0 0.2308
165 155235.000000 348859.000000 0 0.0004
166 150973.000000 344975.000000 0 0.1558
167 146025.000000 354691.000000 0 0.0032
168 147263.000000 350557.000000 0 0.1211
169 149442.000000 346398.000000 0 0.0810
170 152503.000000 348491.000000 0 0.0339
171 145788.000000 347034.000000 0 0.1408
172 142632.000000 352916.000000 0 0.0246
173 145418.000000 351405.000000 0 0.0000
174 151055.000000 350869.000000 0 0.0287
175 151238.000000 350880.000000 0 0.2148
176 151428.000000 347558.000000 0 0.0437
177 149588.000000 353084.000000 0 0.0000
178 150581.000000 351148.000000 0 0.0437
179 148494.000000 349028.000000 0 0.0001
180 152726.000000 349691.000000 0 0.1802
181 145694.000000 349249.000000 0 0.1426
182 151439.000000 347353.000000 0 0.0001
183 147316.000000 352064.000000 0 0.7519
184 148941.000000 354275.000000 0 0.0244
185 151748.000000 357959.000000 0 0.1621
186 153286.000000 351914.000000 0 0.0182
187 146466.000000 347059.000000 0 0.0003
188 153987.000000 351031.000000 0 0.3473
189 152088.000000 347040.000000 0 0.1497
190 149785.000000 348049.000000 0 0.2631
191 149383.000000 347865.000000 0 0.4829
192 149312.000000 347309.000000 0 0.0000
193 149041.000000 351094.000000 0 0.1185
194 150073.000000 346498.000000 0 0.0010
195 150162.000000 352116.000000 0 0.3859
196 152612.000000 352764.000000 0 0.3087
197 154829.000000 353747.000000 0 0.0705
198 151477.000000 350083.000000 0 0.0151
199 149337.000000 351881.000000 0 0.3376
200 151977.000000 355871.000000 0 0.0018
201 150579.000000 350225.000000 0 0.0366
202 146744.000000 349115.000000 0 0.0001
203 153002.000000 355877.000000 0 0.1144
204 150971.000000 342203.000000 0 0.0133
205 150427.000000 348606.000000 0 0.0546
206 151629.000000 357810.000000 0 0.8952
207 150827.000000 348599.000000 0 0.5696
208 147023.000000 347939.000000 0 0.0005
209 149487.000000 346090.000000 0 0.2571
210 149538.000000 352449.000000 0 0.0025
211 148318.000000 343193.000000 0 0.2304
212 155319.000000 348017.000000 0 0.1651
213 147231.000000 351507.000000 0 0.0422
214 148470.000000 349842.000000 0 0.1123
215 147748.000000 351738.000000 0 0.4950
216 146287.000000 350027.000000 0 0.0027
217 149392.000000 352082.000000 0 0.1226
218 149133.000000 345863.000000 0 0.6712
219 154839.000000 351170.000000 0 0.7177
220 149213.000000 344992.000000 0 0.0058
221 146635.000000 352128.000000 0 0.2003
222 155071.000000 349530.000000 0 0.0144
223 153904.000000 352452.000000 0 0.0279
224 149274.000000 348236.000000 0 0.2206
225 145237.000000 350558.000000 0 0.0022
226 148594.000000 353176.000000 0 0.1426
227 149507.000000 343722.000000 0 0.2123
228 150873.000000 344212.000000 0 0.1218
229 149174.000000 344152.000000 0 0.0001
230 151402.000000 352810.000000 0 0.0832
231 151239.000000 351399.000000 0 0.7178
232 146045.000000 347394.000000 0 0.0378
233 147002.000000 354417.000000 0 0.7104
234 147656.000000 350199.000000 0 0.3550
235 148394.000000 344847.000000 0 0.0093
236 148986.000000 346692.000000 0 0.0938
237 150039.000000 345645.000000 0 0.1726
238 140421.000000 352047.000000 0 0.0014
239 148555.000000 347964.000000 0 0.1258
240 153929.000000 346706.000000 0 0.1442
241 146627.000000 347847.000000 0 0.2378
242 152953.000000 347664.000000 0 0.0160
243 151108.000000 352795.000000 0 0.0000
244 149908.000000 351493.000000 0 0.2261
245 150577.000000 351009.000000 0 0.0003
246 145051.000000 350813.000000 0 0.1891
247 149733.000000 350108.000000 0 0.1980
248 155072.000000 347522.000000 0 0.5256
249 150311.000000 351735.000000 0 0.0027
250 150131.000000 347429.000000 0 0.0569
251 147678.000000 346395.000000 0 0.0761
252 149903.000000 346611.000000 0 0.7290
253 150735.000000 352809.000000 0 0.2849
254 151348.000000 353222.000000 0 0.0146
255 148821.000000 344348.000000 0 0.1893
256 149252.000000 349459.000000 0 0.2331
257 156399.000000 351433.000000 0 0.0317
258 142858.000000 347365.000000 0 0.2250
259 157050.000000 353099.000000 0 0.1498
260 151067.000000 350907.000000 0 0.0830
261 153162.000000 349835.000000 0 0.1934
262 144737.000000 347720.000000 0 0.0087
263 148134.000000 351944.000000 0 0.0408
264 149121.000000 352584.000000 0 0.1222
265 151337.000000 351610.000000 0 0.0002
266 144718.000000 348717.000000 0 0.0779
267 151491.000000 353047.000000 0 0.3591
268 146165.000000 346763.000000 0 0.2895
269 150209.000000 350475.000000 0 0.4387
270 152063.000000 354600.000000 0 0.3127
271 151034.000000 349507.000000 0 0.3331
272 153424.000000 347687.000000 0 0.0178
273 153181.000000 356433.000000 0 0.2712
274 147942.000000 349017.000000 0 0.0057
275 150813.000000 351471.000000 0 0.0854
276 147014.000000 347173.000000 0 0.0127
277 145820.000000 350487.000000 0 0.0400
278 152925.000000 351762.000000 0 0.0014
279 150000.000000 350014.000000 0 0.0010
280 149826.000000 351009.000000 0 0.0008
281 152881.000000 354078.000000 0 0.5404
282 151880.000000 345770.000000 0 0.3016
283 151107.000000 350758.000000 0 0.0238
284 153954.000000 344130.000000 0 0.0013
285 152940.000000 350383.000000 0 0.0016
286 150758.000000 356150.000000 0 0.0732
287 147817.000000 352743.000000 0 0.0000
288 147940.000000 349772.000000 0 0.0171
289 153770.000000 349313.000000 0 0.0572
290 144903.000000 351152.000000 0 0.3939
291 149923.000000 353318.000000 0 0.2003
292 143837.000000 349430.000000 0 0.0024
293 153227.000000 355403.000000 0 0.3940
294 152725.000000 347705.000000 0 0.0253
295 150004.000000 343715.000000 0 0.1163
296 149776.000000 347623.000000 0 0.0164
297 142138.000000 348587.000000 0 0.0187
298 151838.000000 349011.000000 0 0.0077
299 143067.000000 346641.000000 0 0.0362
300 142666.000000 353474.000000 0 0.0835
301 150253.000000 344940.000000 0 0.0177
302 147001.000000 348153.000000 0 0.1269
303 151301.000000 347080.000000 0 0.3937
304 152141.000000 348722.000000 0 0.1044
305 152712.000000 348175.000000 0 0.2978
306 147814.000000 351287.000000 0 0.0432
307 151421.000000 346866.000000 0 0.3675
308 150318.000000 347450.000000 0 0.0450
309 152612.000000 350579.000000 0 0.6802
310 151695.000000 353580.000000 0 0.0383
311 152839.000000 344449.000000 0 0.4413
312 149583.000000 355621.000000 0 0.1077
313 149535.000000 347190.000000 0 0.7301
314 153187.000000 352357.000000 0 0.0042
315 143284.000000 352631.000000 0 0.0004
316 148404.000000 354003.000000 0 0.0875
317 145982.000000 347970.000000 0 0.2921
318 148790.000000 349956.000000 0 0.0543
319 152051.000000 349694.000000 0 0.0180
320 152611.000000 348355.000000 0 0.0004
321 146790.000000 350534.000000 0 0.6935
322 148510.000000 350979.000000 0 0.0009
323 150433.000000 348935.000000 0 0.0150
324 149077.000000 350324.000000 0 0.0275
325 150954.000000 358508.000000 0 0.0033
326 151265.000000 350103.000000 0 0.0039
327 147059.000000 351941.000000 0 0.8652
328 149441.000000 348489.000000 0 0.0179
329 143258.000000 347665.000000 0 0.0038
330 153622.000000 349274.000000 0 0.0009
331 148011.000000 351577.000000 0 0.0059
332 146193.000000 347097.000000 0 0.0014
333 149197.000000 344090.000000 0 0.0409
334 145482.000000 349716.000000 0 0.0628
335 149934.000000 348620.000000 0 0.0347
336 148227.000000 350704.000000 0 0.1821
337 156887.000000 350955.000000 0 0.1828
338 153600.000000 352654.000000 0 0.5092
339 142104.000000 352045.000000 0 0.5699
340 151396.000000 345969.000000 0 0.0393
341 145579.000000 344761.000000 0 0.1203
342 149193.000000 351500.000000 0 0.1308
343 150520.000000 351016.000000 0 0.0005
344 152365.000000 347281.000000 0 0.0013
345 149137.000000 353807.000000 0 0.4157
346 154985.000000 350602.000000 0 0.0006
347 148479.000000 350237.000000 0 0.0331
348 151036.000000 350965.000000 0 0.0010
349 152102.000000 352583.000000 0 0.0429
350 150269.000000 354824.000000 0 0.2267
351 152786.000000 349454.000000 0 0.0056
352 151022.000000 344657.000000 0 0.3165
353 147520.000000 352941.000000 0 0.2091
354 144291.000000 346510.000000 0 0.1489
355 155877.000000 354501.000000 0 0.0012
356 148088.000000 347954.000000 0 0.4969
357 150327.000000 354726.000000 0 0.2209
358 151781.000000 347642.000000 0 0.0884
359 150359.000000 346535.000000 0 0.1552
360 147139.000000 352725.000000 0 0.0028
361 148521.000000 345563.000000 0 0.3513
362 149605.000000 352102.000000 0 0.0834
363 154677.000000 351845.000000 0 0.3062
364 147278.000000 349277.000000 0 0.0280
365 152481.000000 349174.000000 0 0.0001
366 150976.000000 356572.000000 0 0.0424
367 149260.000000 348748.000000 0 0.0131
368 146658.000000 349067.000000 0 0.1506
369 149101.000000 346956.000000 0 0.0105
370 149726.000000 347413.000000 0 0.0697
371 145353.000000 347699.000000 0 0.0335
372 150608.000000 355440.000000 0 0.0138
373 147400.000000 348512.000000 0 0.0168
374 149702.000000 347799.000000 0 0.6390
375 151063.000000 348696.000000 0 0.0138
376 147139.000000 351962.000000 0 0.3132
377 149088.000000 345769.000000 0 0.1180
378 151107.000000 352084.000000 0 0.3491
379 144195.000000 345231.000000 0 0.0057
380 153276.000000 349916.000000 0 0.0031
381 157667.000000 345018.000000 0 0.0204
382 153034.000000 351990.000000 0 0.5299
383 149001.000000 352080.000000 0 0.0181
384 151355.000000 347972.000000 0 0.0000
385 146724.000000 350672.000000 0 0.0269
386 155938.000000 351106.000000 0 0.0118
387 152975.000000 353945.000000 0 0.0190
388 152490.000000 350653.000000 0 0.9035
389 147230.000000 352994.000000 0 0.4049
390 151012.000000 349734.000000 0 0.0363
391 148235.000000 347784.000000 0 0.0029
392 149015.000000 349782.000000 0 0.0004
393 148197.000000 349193.000000 0 0.0984
394 146756.000000 352450.000000 0 0.5468
395 147126.000000 349536.000000 0 0.0002
396 149336.000000 347287.000000 0 0.0436
397 144628.000000 348976.000000 0 0.5194
398 151921.000000 353932.000000 0 0.4803
399 149627.000000 348657.000000 0 0.1699
400 152211.000000 348149.000000 0 0.0000
401 150853.000000 353181.000000 0 0.4852
402 151563.000000 350475.000000 0 0.0002
403 145310.000000 348390.000000 0 0.1552
404 146774.000000 347353.000000 0 0.3782
405 148586.000000 345202.000000 0 0.0000
406 150347.000000 350517.000000 0 0.5354
407 153569.000000 349359.000000 0 0.1453
408 149083.000000 350912.000000 0 0.0332
409 153989.000000 345816.000000 0 0.5498
410 151503.000000 354309.000000 0 0.0003
411 153713.000000 351904.000000 0 0.0928
412 150401.000000 345111.000000 0 0.4524
413 147923.000000 353118.000000 0 0.0747
414 145315.000000 347683.000000 0 0.1446
415 150492.000000 351000.000000 0 0.0164
416 152588.000000 350949.000000 0 0.0189
417 149075.000000 347144.000000 0 0.0694
418 148290.000000 340826.000000 0 0.1678
419 149024.000000 351587.000000 0 0.0751
420 146532.000000 348577.000000 0 0.1465
421 148441.000000 347963.000000 1 0.0000
422 149428.000000 351261.000000 0 0.0001
423 150145.000000 347844.000000 0 0.0370
424 149798.000000 352092.000000 0 0.2610
425 151933.000000 350668.000000 0 0.0559
426 150346.000000 346915.000000 0 0.1397
427 155736.000000 353207.000000 0 0.0939
428 150987.000000 351592.000000 0 0.0010
429 155706.000000 354510.000000 0 0.0020
430 147713.000000 346963.000000 0 0.0000
431 151665.000000 347350.000000 0 0.0014
432 149177.000000 350904.000000 0 0.0087
433 151898.000000 352289.000000 0 0.5487
434 151878.000000 352793.000000 0 0.5464
435 143087.000000 349329.000000 0 0.0139
436 145804.000000 348838.000000 0 0.0950
437 145443.000000 351598.000000 0 0.1085
438 151271.000000 356308.000000 0 0.0000
439 154649.000000 353248.000000 0 0.0148
440 148967.000000 350163.000000 0 0.3955
441 152569.000000 348449.000000 0 0.0000
442 151725.000000 351745.000000 0 0.0034
443 146674.000000 348144.000000 0 0.0991
444 151257.000000 350876.000000 0 0.0453
445 147622.000000 352211.000000 0 0.6662
446 154795.000000 353388.000000 0 0.0001
447 149897.000000 351840.000000 0 0.1877
448 155173.000000 354853.000000 0 0.0073
449 148656.000000 355690.000000 0 0.4497
450 151864.000000 344216.000000 0 0.0289
451 149801.000000 344384.000000 0 0.0985
452 143606.000000 346458.000000 0 0.4191
453 146894.000000 343403.000000 0 0.1108
454 151937.000000 349070.000000 0 0.3168
455 149826.000000 348924.000000 0 0.0100
456 146462.000000 350434.000000 0 0.0957
457 148019.000000 350702.000000 0 0.0054
458 150789.000000 347920.000000 0 0.3550
459 146860.000000 347127.000000 0 0.0876
460 153083.000000 352805.000000 0 0.0516
461 147974.000000 348596.000000 0 0.5548
462 155720.000000 346258.000000 0 0.3286
463 146585.000000 349691.000000 0 0.1028
464 150630.000000 350705.000000 0 0.3883
465 145190.000000 348226.000000 0 0.2651
466 147712.000000 351859.000000 0 0.0042
467 148124.000000 350523.000000 0 0.0085
468 151269.000000 349457.000000 0 0.0012
469 152979.000000 350159.000000 0 0.0554
470 150950.000000 351537.000000 0 0.0003
471 148820.000000 348493.000000 0 0.0392
472 152579.000000 346939.000000 0 0.6311
473 152526.000000 349763.000000 0 0.0113
474 150380.000000 350444.000000 0 0.0376
475 151806.000000 351784.000000 0 0.2324
476 151305.000000 350036.000000 0 0.2369
477 146879.000000 348249.000000 0 0.0001
478 152402.000000 352117.000000 0 0.3279
479 147922.000000 349435.000000 0 0.0227
480 148090.000000 352348.000000 0 0.5538
481 150560.000000 349773.000000 0 0.2496
482 149028.000000 349883.000000 0 0.0382
483 149583.000000 349669.000000 0 0.3652
484 151883.000000 347290.000000 0 0.6848
485 153310.000000 347414.000000 0 0.0650
486 149374.000000 346913.000000 0 0.1519
487 151036.000000 355719.000000 0 0.5182
488 149246.000000 349295.000000 0 0.2245
489 150726.000000 353032.000000 0 0.0111
490 151391.000000 351238.000000 0 0.0232
491 148049.000000 355655.000000 0 0.2661
492 150869.000000 353004.000000 0 0.2217
493 151901.000000 346330.000000 0 0.4676
494 150292.000000 349000.000000 0 0.0419
495 155470.000000 353353.000000 0 0.0261
496 148076.000000 350714.000000 0 0.1701
497 147669.000000 356894.000000 0 0.0256
498 144466.000000 349296.000000 0 0.2037
499 152879.000000 345405.000000 0 0.0032
500 152742.000000 351671.000000 0 0.0279
501 149747.000000 347106.000000 0 0.0026
502 152841.000000 350440.000000 0 0.0317
503 150581.000000 353450.000000 0 0.3914
504 150920.000000 351062.000000 0 0.0659
505 150357.000000 350979.000000 0 0.0515
506 151391.000000 349519.000000 0 0.1299
507 150321.000000 349571.000000 0 0.0160
508 158814.000000 350557.000000 0 0.1709
509 146311.000000 340824.000000 0 0.6537
510 144136.000000 350651.000000 0 0.2046
511 146393.000000 352755.000000 0 0.0217
512 146543.000000 345571.000000 0 0.0547
513 148629.000000 345074.000000 0 0.0303
514 149467.000000 351901.000000 0 0.0009
515 149309.000000 345188.000000 0 0.0001
516 151712.000000 344887.000000 0 0.0003
517 151231.000000 352606.000000 0 0.0695
518 152376.000000 348179.000000 0 0.0189
519 155623.000000 354479.000000 0 0.1454
520 153868.000000 346321.000000 0 0.1295
521 145942.000000 347661.000000 0 0.2076
522 142635.000000 350024.000000 0 0.0012
523 152852.000000 352014.000000 0 0.0135
524 144195.000000 350891.000000 0 0.1541
525 150211.000000 350624.000000 0 0.0714
526 150112.000000 349288.000000 0 0.0024
527 157043.000000 348882.000000 0 0.0273
528 149781.000000 351490.000000 0 0.4621
529 148396.000000 348622.000000 0 0.0304
530 150746.000000 351401.000000 0 0.1242
531 150777.000000 353500.000000 0 0.0272
532 150222.000000 342945.000000 0 0.0074
533 148075.000000 355485.000000 0 0.0376
534 146134.000000 347625.000000 0 0.0024
535 151001.000000 354242.000000 0 0.0131
536 145753.000000 354457.000000 0 0.0422
537 146736.000000 345052.000000 0 0.3143
538 154210.000000 350978.000000 0 0.0145
539 148675.000000 360774.000000 0 0.0010
540 149556.000000 349280.000000 0 0.0000
541 152845.000000 351815.000000 0 0.7332
542 149051.000000 350946.000000 0 0.0174
543 153255.000000 354315.000000 0 0.3005
544 148909.000000 353322.000000 0 0.1037
545 153203.000000 347342.000000 0 0.4101
546 151990.000000 348819.000000 0 0.3506
547 149326.000000 351013.000000 0 0.2576
548 147262.000000 349542.000000 0 0.0001
549 146701.000000 357646.000000 0 0.0676
550 149146.000000 351295.000000 0 0.0483
551 148614.000000 351238.000000 0 0.0325
552 148708.000000 347235.000000 0 0.0120
553 153110.000000 346197.000000 0 0.0268
554 149059.000000 352405.000000 0 0.1392
555 153617.000000 349741.000000 0 0.2104
556 148319.000000 351874.000000 0 0.0001
557 153076.000000 347691.000000 0 0.0000
558 148348.000000 352654.000000 0 0.1524
559 150558.000000 344350.000000 0 0.0055
560 153070.000000 355236.000000 0 0.0011
561 148691.000000 352533.000000 0 0.3625
562 148614.000000 350208.000000 0 0.0071
563 156335.000000 346980.000000 0 0.1727
564 153007.000000 349050.000000 0 0.0002
565 148634.000000 350664.000000 0 0.3055
566 152052.000000 354005.000000 0 0.0445
567 148861.000000 346634.000000 0 0.2425
568 152232.000000 354298.000000 0 0.1019
569 154477.000000 359157.000000 0 0.1632
570 144926.000000 347934.000000 0 0.0008
571 153254.000000 351800.000000 0 0.6993
572 154610.000000 348393.000000 0 0.1805
573 150150.000000 344613.000000 0 0.2744
574 155522.000000 355179.000000 0 0.0013
575 150491.000000 352233.000000 0 0.0653
576 146088.000000 348002.000000 0 0.0721
577 143064.000000 349663.000000 0 0.0354
578 148946.000000 349171.000000 0 0.4147
579 152256.000000 345626.000000 0 0.0351
580 151004.000000 341031.000000 0 0.0071
581 151308.000000 349981.000000 0 0.1398
582 148175.000000 348362.000000 0 0.3223
583 150455.000000 348231.000000 0 0.3234
584 144818.000000 346820.000000 0 0.0006
585 147596.000000 344042.000000 0 0.0700
586 147411.000000 348099.000000 0 0.0168
587 151644.000000 350672.000000 0 0.1823
588 149955.000000 346655.000000 0 0.4395
589 146346.000000 351052.000000 0 0.0742
590 149970.000000 349139.000000 0 0.3577
591 147819.000000 349463.000000 0 0.3969
592 147892.000000 345293.000000 0 0.4834
593 152733.000000 347868.000000 0 0.0857
594 150359.000000 351326.000000 0 0.0735
595 151260.000000 347641.000000 0 0.0240
596 152795.000000 350788.000000 0 0.1460
597 150570.000000 356280.000000 0 0.2219
598 151742.000000 352676.000000 0 0.0488
599 152160.000000 353480.000000 0 0.0102
600 153702.000000 357797.000000 0 0.0004
601 151505.000000 353849.000000 0 0.0009
602 154466.000000 351698.000000 0 0.2918
603 150071.000000 356147.000000 0 0.0316
604 149849.000000 347138.000000 0 0.0000
605 155380.000000 348392.000000 0 0.2199
606 148388.000000 356189.000000 0 0.0172
607 149991.000000 351429.000000 0 0.0056
608 152909.000000 350158.000000 0 0.4111
609 150474.000000 351489.000000 0 0.5559
610 154443.000000 349613.000000 0 0.1392
611 153270.000000 349408.000000 0 0.1225
612 150922.000000 348875.000000 0 0.1704
613 147541.000000 348011.000000 0 0.0003
614 151792.000000 347210.000000 0 0.0066
615 145628.000000 349374.000000 0 0.0000
616 150773.000000 348269.000000 0 0.0192
617 152557.000000 354792.000000 0 0.0045
618 150674.000000 350808.000000 0 0.0344
619 152782.000000 353492.000000 0 0.1273
620 156447.000000 350205.000000 0 0.0015
621 152922.000000 350036.000000 0 0.0434
622 150844.000000 354043.000000 0 0.0970
623 152029.000000 354824.000000 0 0.6774
624 151346.000000 350238.000000 0 0.1081
625 145842.000000 354910.000000 0 0.1562
626 148683.000000 351365.000000 0 0.0191
627 153873.000000 351547.000000 0 0.0000
628 149862.000000 356883.000000 0 0.0049
629 151842.000000 355016.000000 0 0.4278
630 146817.000000 352536.000000 0 0.0005
631 150204.000000 351286.000000 0 0.0014
632 151898.000000 348496.000000 0 0.0007
633 145695.000000 349207.000000 0 0.2750
634 151099.000000 355843.000000 0 0.2678
635 149425.000000 343582.000000 0 0.0001
636 147029.000000 347699.000000 0 0.2320
637 149881.000000 349394.000000 0 0.3251
638 144003.000000 349867.000000 0 0.0000
639 143271.000000 343714.000000 0 0.0045
640 146278.000000 351292.000000 0 0.1583
641 146868.000000 351983.000000 0 0.1282
642 146291.000000 346671.000000 0 0.0129
643 144544.000000 348639.000000 0 0.0056
644 150911.000000 346273.000000 0 0.6948
645 144959.000000 354607.000000 0 0.2170
646 150349.000000 351210.000000 0 0.2136
647 152489.000000 349459.000000 0 0.5448
648 149993.000000 347087.000000 0 0.3282
649 150294.000000 350340.000000 0 0.4641
650 148804.000000 355180.000000 0 0.1278
651 145311.000000 350397.000000 0 0.0021
652 149861.000000 351098.000000 0 0.5275
653 153038.000000 346527.000000 0 0.0125
654 155497.000000 351072.000000 0 0.0014
655 148640.000000 352306.000000 0 0.1505
656 144854.000000 345139.000000 0 0.1222
