/* CONJUNTOS */
param N_total:= 9673 ;

/* PARAMETROS */
param P:= 8915.0 ;
param R:= 200.0 ;
param c1:= 1.0 ;
param c2:= 0.2 ;
44 480220.997925 2153957.045152 1 0.0000
45 480389.002857 2154331.979387 1 0.0000
46 480687.029605 2154419.959702 1 0.0000
47 480239.041077 2153663.017225 1 0.0000
48 480304.003686 2154143.959882 1 0.0000
49 480476.765378 2154205.943037 1 0.0000
50 480970.054783 2152824.911658 1 0.0000
51 481180.199492 2152352.309357 1 0.0000
52 480447.433905 2152762.840306 1 0.0000
53 481148.777657 2152514.450220 1 0.0000
54 481103.000892 2152698.515690 1 0.0000
55 481005.929403 2152308.562325 1 0.0000
56 480414.982581 2152356.553920 1 0.0000
57 480895.969564 2152537.510835 1 0.0000
58 481156.939216 2151887.587108 1 0.0000
59 480770.968818 2152437.612402 1 0.0000
60 481334.936353 2151979.576863 1 0.0000
61 481184.061989 2152231.692522 1 0.0000
62 480574.177507 2152629.807900 1 0.0000
63 481302.029327 2152331.047805 1 0.0000
64 480880.024702 2152346.981561 1 0.0000
65 481334.029436 2151813.043683 1 0.0000
66 480917.994886 2152721.947754 1 0.0000
67 480530.957246 2152454.025252 1 0.0000
68 481023.047350 2152518.012289 1 0.0000
69 481034.968410 2152077.043721 1 0.0000
70 481345.965214 2152799.953868 1 0.0000
71 480429.959617 2152134.012496 1 0.0000
72 480870.995548 2152146.043530 1 0.0000
73 483918.166512 2154149.226127 1 0.0000
74 484309.128027 2153840.931619 1 0.0000
75 484180.185270 2153880.990365 1 0.0000
76 483844.930359 2154282.519043 1 0.0000
77 483573.920436 2154345.615436 1 0.0000
78 484275.004045 2154303.052382 1 0.0000
79 483637.995410 2154642.995284 1 0.0000
80 483895.051058 2154118.042330 1 0.0000
81 483753.952445 2154057.973139 1 0.0000
82 483159.740308 2153139.426336 1 0.0000
83 482952.557486 2153459.410910 1 0.0000
84 482986.057731 2153371.409365 1 0.0000
85 483006.952226 2153047.616201 1 0.0000
86 482706.919698 2153615.556260 1 0.0000
87 483053.662295 2153167.078514 1 0.0000
88 483024.999806 2153266.583368 1 0.0000
89 482939.973633 2153136.977153 1 0.0000
90 482870.991408 2153326.039494 1 0.0000
91 482828.995600 2153419.028769 1 0.0000
92 483370.538502 2152215.623897 1 0.0000
93 483496.112106 2152804.608694 1 0.0000
94 483535.839441 2152635.603934 1 0.0000
95 483369.147549 2152833.605953 1 0.0000
96 483292.765681 2152518.091664 1 0.0000
97 483706.014291 2152687.567416 1 0.0000
98 483505.737137 2152202.912949 1 0.0000
99 483786.142821 2152509.674500 1 0.0000
100 483281.939439 2152840.547097 1 0.0000
101 483378.929275 2152970.586466 1 0.0000
102 483395.009673 2153109.552973 1 0.0000
103 483669.006099 2152847.606372 1 0.0000
104 483294.986455 2152989.585822 1 0.0000
105 483518.065327 2152480.040843 1 0.0000
106 483814.823864 2152658.810130 1 0.0000
107 483277.112741 2152689.967119 1 0.0000
108 483581.952134 2153023.957037 1 0.0000
109 480796.343958 2154288.164418 1 0.0000
110 480960.009382 2154244.946343 1 0.0000
111 480852.998261 2154108.114066 1 0.0000
112 480583.253543 2153456.384030 1 0.0000
113 480688.948292 2152781.612674 1 0.0000
114 480913.846954 2153316.894693 1 0.0000
115 480416.541693 2153309.394307 1 0.0000
116 480512.902604 2153520.307337 1 0.0000
117 480608.999464 2152901.979375 1 0.0000
118 481020.990837 2153157.041424 1 0.0000
119 480981.008264 2152961.004564 1 0.0000
120 480890.967696 2153264.955763 1 0.0000
121 480847.018074 2152991.022918 1 0.0000
122 480703.967936 2153282.970155 1 0.0000
123 480641.038738 2153026.984050 1 0.0000
124 481709.901883 2154420.552666 1 0.0000
125 482017.918889 2155168.596999 1 0.0000
126 481743.461929 2154710.211264 1 0.0000
127 478822.625750 2157277.050045 1 0.0000
128 478183.906011 2156900.369740 1 0.0000
129 478644.544206 2157258.006524 1 0.0000
130 478968.262571 2157636.174969 1 0.0000
131 478358.593042 2157147.250747 1 0.0000
132 478539.881115 2156774.238270 1 0.0000
133 479157.256189 2157386.982140 1 0.0000
134 478647.447197 2157796.363577 1 0.0000
135 478760.968601 2157399.174776 1 0.0000
136 479223.753997 2157456.507028 1 0.0000
137 478442.000480 2157139.626153 1 0.0000
138 478454.872137 2157461.615843 1 0.0000
139 478397.960018 2157735.292214 1 0.0000
140 478868.932041 2156322.599779 1 0.0000
141 478527.361616 2156394.597299 1 0.0000
142 479155.893223 2156209.619068 1 0.0000
143 478375.926897 2156640.542348 1 0.0000
144 478141.298206 2157593.603330 1 0.0000
145 478760.978915 2156340.542150 1 0.0000
146 478907.972396 2156775.573786 1 0.0000
147 478904.001348 2157058.079636 1 0.0000
148 478519.886788 2156901.625578 1 0.0000
149 478326.218021 2157447.938466 1 0.0000
150 478137.877141 2157101.595748 1 0.0000
151 478867.077781 2157156.605558 1 0.0000
152 478694.689384 2156895.442526 1 0.0000
153 478246.204169 2157310.491206 1 0.0000
154 478686.976738 2157116.650251 1 0.0000
155 478689.807354 2157734.985207 1 0.0000
156 478361.404017 2157303.491763 1 0.0000
157 478630.976764 2157584.564571 1 0.0000
158 478189.991755 2157506.528706 1 0.0000
159 479013.915334 2156925.608267 1 0.0000
160 477899.536730 2157134.729080 1 0.0000
161 478457.471825 2157189.542760 1 0.0000
162 477956.043257 2157381.819247 1 0.0000
163 478523.346792 2156399.735352 1 0.0000
164 479051.985181 2157270.031739 1 0.0000
165 478956.957143 2157209.946456 1 0.0000
166 479275.003386 2156493.974370 1 0.0000
167 479084.972565 2157575.953477 1 0.0000
168 478255.987650 2156984.048109 1 0.0000
169 479251.966203 2156353.027033 1 0.0000
170 478801.000919 2156912.025882 1 0.0000
171 478587.988229 2157168.996711 1 0.0000
172 478147.965372 2157287.040747 1 0.0000
173 478506.028725 2157071.054363 1 0.0000
174 478716.015800 2156739.947585 1 0.0000
175 478596.990507 2156797.961034 1 0.0000
176 478466.022623 2157310.005585 1 0.0000
177 478224.959619 2157442.970565 1 0.0000
178 478554.050193 2157481.968516 1 0.0000
179 478047.996620 2157393.944173 1 0.0000
180 478152.019937 2157429.005806 1 0.0000
181 478671.020457 2157376.043657 1 0.0000
182 478795.040539 2157552.944597 1 0.0000
183 478469.971743 2157014.995545 1 0.0000
184 478695.027365 2156649.014333 1 0.0000
185 478323.019424 2157579.953382 1 0.0000
186 478460.995717 2157581.004933 1 0.0000
187 478720.989342 2156952.951823 1 0.0000
188 478610.034464 2157532.028470 1 0.0000
189 478733.013673 2157449.998277 1 0.0000
190 478834.019971 2156615.986007 1 0.0000
191 479395.379510 2157478.752713 1 0.0000
192 482062.431783 2155714.963318 1 0.0000
193 482274.984701 2155138.428046 1 0.0000
194 482588.016485 2153291.011831 1 0.0000
195 483185.388076 2153632.697775 1 0.0000
196 483447.999404 2153899.241600 1 0.0000
197 483331.991123 2153397.532647 1 0.0000
198 482881.934329 2153687.535696 1 0.0000
199 483109.276930 2153606.211944 1 0.0000
200 483190.992648 2153452.990487 1 0.0000
201 482920.007440 2153553.054982 1 0.0000
202 482849.995592 2153761.040310 1 0.0000
203 481723.966909 2156595.669496 1 0.0000
204 481478.891928 2156838.917015 1 0.0000
205 481930.904724 2156089.548938 1 0.0000
206 481753.586355 2156521.058400 1 0.0000
207 481805.395255 2156390.987087 1 0.0000
208 481592.977893 2156970.036181 1 0.0000
209 478539.591481 2155914.784630 1 0.0000
210 478705.009749 2155950.993646 1 0.0000
211 478592.037063 2155631.999987 1 0.0000
212 478232.242421 2156263.493960 1 0.0000
213 477975.947175 2155877.621108 1 0.0000
214 478362.924864 2156211.550149 1 0.0000
215 477839.940820 2156379.606454 1 0.0000
216 477620.384535 2156004.935887 1 0.0000
217 478112.246225 2156301.040643 1 0.0000
218 478311.913203 2155763.571281 1 0.0000
219 478335.979247 2155968.031881 1 0.0000
220 482145.057505 2152684.618492 1 0.0000
221 482626.016918 2152428.538425 1 0.0000
222 482538.924346 2152773.530729 1 0.0000
223 482110.902624 2152850.522599 1 0.0000
224 482179.888032 2152874.839138 1 0.0000
225 482429.008961 2152633.992188 1 0.0000
226 482324.965515 2152812.025339 1 0.0000
227 482661.950703 2152578.993157 1 0.0000
228 482514.975839 2152969.964669 1 0.0000
229 482678.263204 2153172.193224 1 0.0000
230 482731.822296 2153208.657679 1 0.0000
231 482734.036523 2153329.047082 1 0.0000
232 483183.918226 2155094.550073 1 0.0000
233 483207.334445 2152293.211686 1 0.0000
234 482999.415565 2152665.402553 1 0.0000
235 483106.804938 2154776.048935 1 0.0000
236 483030.425754 2154459.871250 1 0.0000
237 482705.411996 2155872.127535 1 0.0000
238 483459.502852 2156370.248680 1 0.0000
239 481780.667053 2157055.461922 1 0.0000
240 483459.540149 2154696.382781 1 0.0000
241 483262.000712 2155442.595385 1 0.0000
242 482795.957380 2156298.613083 1 0.0000
243 482893.546677 2156668.823698 1 0.0000
244 483317.914981 2155764.547252 1 0.0000
245 481673.941674 2156827.541331 1 0.0000
246 482638.925601 2155588.584648 1 0.0000
247 483782.696895 2155652.452845 1 0.0000
248 483430.969507 2156150.626189 1 0.0000
249 482229.007559 2155334.590225 1 0.0000
250 483298.971430 2155591.612274 1 0.0000
251 481965.329731 2156041.164029 1 0.0000
252 483756.833540 2155626.787777 1 0.0000
253 482188.016018 2156434.976975 1 0.0000
254 482502.994682 2154575.013155 1 0.0000
255 483005.035890 2154354.995097 1 0.0000
256 483554.991766 2154992.959093 1 0.0000
257 483744.947744 2155128.006087 1 0.0000
258 482541.025410 2155160.004823 1 0.0000
259 482292.957406 2156872.954137 1 0.0000
260 483834.096110 2155495.760178 1 0.0000
261 482791.022815 2154208.028198 1 0.0000
262 482654.971008 2154161.019942 1 0.0000
263 477216.670182 2154768.821023 1 0.0000
264 477126.451491 2154464.232726 1 0.0000
265 477220.035619 2154767.987967 1 0.0000
266 477372.045057 2154702.001338 1 0.0000
267 481550.978908 2152944.810442 1 0.0000
268 481621.552443 2153608.551962 1 0.0000
269 481701.564465 2153133.211493 1 0.0000
270 481754.019619 2153010.000449 1 0.0000
271 479540.826463 2154491.600272 1 0.0000
272 479795.433496 2154694.916985 1 0.0000
273 479659.886910 2154448.531671 1 0.0000
274 479673.638211 2154917.247800 1 0.0000
275 479673.010662 2154733.009062 1 0.0000
276 479554.995698 2154770.986322 1 0.0000
277 478132.208520 2153900.589365 1 0.0000
278 478329.964587 2153670.964265 1 0.0000
279 484687.962701 2152459.535085 1 0.0000
280 484493.471071 2152147.682971 1 0.0000
281 484434.452376 2152160.765472 1 0.0000
282 484379.959819 2152257.966567 1 0.0000
283 484685.007714 2152563.994773 1 0.0000
284 484436.005632 2152258.028797 1 0.0000
285 484689.032780 2152360.056428 1 0.0000
286 484485.946743 2152360.008578 1 0.0000
287 484897.211485 2152537.293298 1 0.0000
288 482448.912949 2154752.554978 1 0.0000
289 484032.658690 2153080.981829 1 0.0000
290 483866.975091 2152882.284220 1 0.0000
291 484009.026744 2152942.021490 1 0.0000
292 481468.938895 2153792.615236 1 0.0000
293 481137.963040 2153714.615293 1 0.0000
294 481500.045962 2153630.032437 1 0.0000
295 481052.647415 2154518.939171 1 0.0000
296 480706.962793 2154512.555939 1 0.0000
297 480566.996819 2154731.580385 1 0.0000
298 480816.331012 2154410.081853 1 0.0000
299 480454.973502 2154586.965750 1 0.0000
300 481081.800886 2154607.580193 1 0.0000
301 479834.906218 2157332.764046 1 0.0000
302 479875.748964 2157329.514887 1 0.0000
303 479457.020183 2157289.040157 1 0.0000
304 479648.966100 2157228.957990 1 0.0000
305 479054.771135 2155605.673575 1 0.0000
306 479408.139654 2155234.308390 1 0.0000
307 479223.671753 2155324.216596 1 0.0000
308 479214.985881 2155495.940135 1 0.0000
309 479160.971925 2155610.972487 1 0.0000
310 479315.998536 2155369.013930 1 0.0000
311 479231.957916 2155380.950624 1 0.0000
312 479321.962066 2155262.004282 1 0.0000
313 483478.005262 2154004.556698 1 0.0000
314 483702.988685 2153869.022101 1 0.0000
315 480146.467556 2152986.026302 1 0.0000
316 480341.931903 2153028.524716 1 0.0000
317 480204.900932 2153346.583819 1 0.0000
318 480119.889813 2153153.585880 1 0.0000
319 480180.000636 2153489.640486 1 0.0000
320 480352.041340 2153348.967974 1 0.0000
321 480159.992477 2153546.031922 1 0.0000
322 480195.959015 2153136.018854 1 0.0000
323 480019.461277 2156474.100398 1 0.0000
324 480162.958456 2155954.640444 1 0.0000
325 482680.211050 2152249.448359 1 0.0000
326 482280.709507 2152311.802380 1 0.0000
327 481938.135268 2152203.922493 1 0.0000
328 482423.996894 2152121.558897 1 0.0000
329 482486.951623 2152210.574057 1 0.0000
330 482590.951161 2152090.524650 1 0.0000
331 482431.934131 2151757.610679 1 0.0000
332 482337.961045 2152471.530483 1 0.0000
333 482392.924737 2151470.502053 1 0.0000
334 482201.947474 2152158.513601 1 0.0000
335 482013.921475 2152528.505382 1 0.0000
336 482286.994512 2151978.506743 1 0.0000
337 482495.982374 2152323.542903 1 0.0000
338 482840.240794 2152221.853324 1 0.0000
339 482107.994977 2152352.582781 1 0.0000
340 482656.629826 2151722.999972 1 0.0000
341 482443.969764 2151937.964716 1 0.0000
342 482306.046976 2152142.034464 1 0.0000
343 482198.037579 2151705.943191 1 0.0000
344 481838.987751 2152343.003311 1 0.0000
345 482363.984328 2151606.966440 1 0.0000
346 482162.970569 2152331.946730 1 0.0000
347 482632.020240 2151905.029247 1 0.0000
348 482584.046645 2151570.015730 1 0.0000
349 482120.980802 2152006.001938 1 0.0000
350 482696.963969 2151988.953128 1 0.0000
351 482720.964847 2152062.957552 1 0.0000
352 480219.674356 2154854.895122 1 0.0000
353 480428.986928 2154816.048268 1 0.0000
354 480308.040175 2155052.980200 1 0.0000
355 481517.807077 2152630.255111 1 0.0000
356 481375.969991 2152280.513144 1 0.0000
357 481406.940237 2152492.604829 1 0.0000
358 481574.939484 2152256.518303 1 0.0000
359 481753.853052 2152222.587075 1 0.0000
360 481979.001059 2152032.036152 1 0.0000
361 481726.021117 2151892.977284 1 0.0000
362 481595.046673 2152521.956584 1 0.0000
363 481561.013149 2152083.027186 1 0.0000
364 479506.978120 2155456.544641 1 0.0000
365 479107.301318 2155750.016640 1 0.0000
366 479241.909018 2155547.584712 1 0.0000
367 479286.195632 2155824.612461 1 0.0000
368 479442.978534 2155650.594741 1 0.0000
369 479573.809931 2155089.039783 1 0.0000
370 479148.618043 2155689.989629 1 0.0000
371 479654.964652 2155294.046946 1 0.0000
372 479323.959619 2155631.034455 1 0.0000
373 479784.024880 2155656.958727 1 0.0000
374 479610.001380 2155156.997006 1 0.0000
375 484051.992888 2152632.595282 1 0.0000
376 484337.954735 2152593.947909 1 0.0000
377 478852.798151 2154556.241862 1 0.0000
378 478929.109711 2154303.196707 1 0.0000
379 479239.952637 2154213.538060 1 0.0000
380 478925.978763 2154856.582732 1 0.0000
381 479082.928579 2154731.581779 1 0.0000
382 478993.559381 2154495.881314 1 0.0000
383 478688.795055 2154374.812506 1 0.0000
384 479160.980933 2154439.031978 1 0.0000
385 479251.114822 2153243.419599 1 0.0000
386 479476.481428 2153063.384174 1 0.0000
387 479412.440570 2153351.897135 1 0.0000
388 479631.949623 2153313.582879 1 0.0000
389 479224.022146 2153143.151632 1 0.0000
390 479322.801379 2153110.645232 1 0.0000
391 479434.977315 2153143.952253 1 0.0000
392 479291.041457 2153192.030179 1 0.0000
393 484808.454598 2152791.255213 1 0.0000
394 484653.971806 2152969.567400 1 0.0000
395 484471.307363 2152788.804681 1 0.0000
396 484526.984432 2153095.046693 1 0.0000
397 484531.044543 2153179.029497 1 0.0000
398 484509.054524 2152992.043339 1 0.0000
399 484623.025566 2152863.034104 1 0.0000
400 483305.949561 2153268.534226 1 0.0000
401 477829.063569 2156913.852714 1 0.0000
402 477893.445606 2157057.717576 1 0.0000
403 478297.943992 2156536.620838 1 0.0000
404 478060.972011 2156590.022206 1 0.0000
405 477970.033359 2156962.043505 1 0.0000
406 478190.002077 2156648.955028 1 0.0000
407 478086.029002 2156745.018829 1 0.0000
408 478674.895334 2155863.612214 1 0.0000
409 478940.296240 2155434.403292 1 0.0000
410 478761.915041 2155710.584907 1 0.0000
411 478798.946849 2156058.549672 1 0.0000
412 478956.018566 2155868.039745 1 0.0000
413 478887.999217 2155670.047824 1 0.0000
414 479004.016496 2155634.945430 1 0.0000
415 478788.031226 2155789.008163 1 0.0000
416 478914.007124 2155746.036984 1 0.0000
417 484026.596310 2153464.402987 1 0.0000
418 484200.524952 2153379.378227 1 0.0000
419 483845.954570 2153551.537882 1 0.0000
420 484654.461088 2153186.945378 1 0.0000
421 484061.946579 2153682.581281 1 0.0000
422 483992.978793 2153307.525531 1 0.0000
423 483925.915142 2153423.550485 1 0.0000
424 484157.005890 2153179.575455 1 0.0000
425 483403.974384 2153613.573459 1 0.0000
426 483810.915592 2153332.585160 1 0.0000
427 483785.938500 2153216.531634 1 0.0000
428 484566.044152 2153464.892645 1 0.0000
429 484307.751583 2153465.152050 1 0.0000
430 483328.593796 2153249.756332 1 0.0000
431 484594.434181 2153378.432187 1 0.0000
432 483981.966871 2153197.987939 1 0.0000
433 483427.035138 2153240.980386 1 0.0000
434 483628.017214 2153361.962893 1 0.0000
435 483643.952390 2153458.991942 1 0.0000
436 483671.978044 2153580.021971 1 0.0000
437 483496.001453 2153715.954587 1 0.0000
438 483468.986757 2153553.981911 1 0.0000
439 477516.421937 2155677.042040 1 0.0000
440 477691.297876 2154890.047890 1 0.0000
441 478124.746659 2155188.836838 1 0.0000
442 477716.382964 2155148.284392 1 0.0000
443 477579.895287 2155346.635910 1 0.0000
444 477370.688427 2155240.405740 1 0.0000
445 478205.410765 2155074.654356 1 0.0000
446 478146.271952 2154766.885349 1 0.0000
447 478119.566421 2155330.148886 1 0.0000
448 477544.133183 2155762.047719 1 0.0000
449 477285.916867 2154994.177751 1 0.0000
450 477962.946029 2155628.996267 1 0.0000
451 478268.052205 2155329.969185 1 0.0000
452 477593.946840 2155422.970050 1 0.0000
453 477906.000119 2155400.011173 1 0.0000
454 478094.973292 2155040.042763 1 0.0000
455 480238.936795 2155386.678651 1 0.0000
456 480136.931971 2155761.577185 1 0.0000
457 480487.975245 2155505.581963 1 0.0000
458 480233.955027 2155532.637213 1 0.0000
459 480389.907643 2155163.545236 1 0.0000
460 480142.263497 2155267.278241 1 0.0000
461 480599.950102 2155805.555659 1 0.0000
462 478992.023726 2157407.977302 1 0.0000
463 478425.007663 2154690.972583 1 0.0000
464 480234.197159 2151919.936663 1 0.0000
465 481229.197517 2151626.845555 1 0.0000
466 480703.920167 2151962.535832 1 0.0000
467 480550.798066 2151748.284939 1 0.0000
468 480815.490221 2151766.227486 1 0.0000
469 480270.353430 2152133.766897 1 0.0000
470 480688.380002 2152152.545293 1 0.0000
471 480340.687521 2151793.824235 1 0.0000
472 480989.343805 2151667.196420 1 0.0000
473 480363.025541 2151869.954180 1 0.0000
474 480550.592774 2155478.514598 1 0.0000
475 480740.076989 2155253.793437 1 0.0000
476 480973.977433 2155646.589063 1 0.0000
477 481119.909015 2155314.583270 1 0.0000
478 480726.632416 2155732.498450 1 0.0000
479 481233.908622 2155552.592222 1 0.0000
480 480606.938043 2155278.501494 1 0.0000
481 480429.028018 2155337.008683 1 0.0000
482 481029.048436 2155229.032284 1 0.0000
483 483712.191255 2154994.365487 1 0.0000
484 484032.866964 2154949.135244 1 0.0000
485 483952.396878 2155222.815608 1 0.0000
486 478631.048164 2154194.995657 1 0.0000
487 478999.941380 2153938.618836 1 0.0000
488 478347.525756 2154137.129760 1 0.0000
489 478567.133550 2154015.147613 1 0.0000
490 479143.890480 2153998.537021 1 0.0000
491 479144.138212 2154004.034038 1 0.0000
492 481811.165510 2152373.280796 1 0.0000
493 479808.496661 2153896.753205 1 0.0000
494 480056.968674 2154146.555190 1 0.0000
495 479990.924132 2154020.593210 1 0.0000
496 480207.928048 2154096.594441 1 0.0000
497 480163.988548 2153839.593030 1 0.0000
498 480066.959076 2153880.531426 1 0.0000
499 479908.351067 2154225.395360 1 0.0000
500 479874.225147 2153738.001602 1 0.0000
501 479866.381465 2153732.362568 1 0.0000
502 480058.220527 2153913.025840 1 0.0000
503 480040.049086 2153746.005702 1 0.0000
504 484582.496024 2152595.839717 1 0.0000
505 484744.869808 2152734.240267 1 0.0000
506 484602.996955 2152760.032472 1 0.0000
507 478740.976108 2155395.576352 1 0.0000
508 478450.920940 2155562.566557 1 0.0000
509 478109.884256 2154529.575811 1 0.0000
510 478424.869101 2155013.530339 1 0.0000
511 478789.626503 2155004.798260 1 0.0000
512 478736.564696 2154591.677340 1 0.0000
513 478381.334790 2154851.363137 1 0.0000
514 478969.037738 2155335.002044 1 0.0000
515 478614.956054 2154960.964233 1 0.0000
516 478986.959857 2155406.021275 1 0.0000
517 478686.005509 2155497.996665 1 0.0000
518 478556.808887 2155532.087694 1 0.0000
519 478716.972651 2155151.943629 1 0.0000
520 478712.038680 2155328.000654 1 0.0000
521 478845.954735 2154894.962898 1 0.0000
522 478523.952037 2155382.997807 1 0.0000
523 478189.169275 2154900.253845 1 0.0000
524 480756.974383 2155059.577100 1 0.0000
525 480950.627361 2154999.507395 1 0.0000
526 480868.959100 2154678.585925 1 0.0000
527 480470.537785 2155004.779402 1 0.0000
528 481232.204229 2155024.441123 1 0.0000
529 481174.035876 2154893.044551 1 0.0000
530 480948.005414 2155000.948672 1 0.0000
531 480457.540459 2155006.115811 1 0.0000
532 479899.881386 2155946.411696 1 0.0000
533 480106.930526 2157100.308096 1 0.0000
534 479415.906269 2156110.616221 1 0.0000
535 480080.964748 2156107.544697 1 0.0000
536 479287.520093 2157249.730697 1 0.0000
537 479955.980283 2156758.553015 1 0.0000
538 480031.757583 2156964.728851 1 0.0000
539 479787.938820 2155965.458868 1 0.0000
540 479640.815723 2156980.547684 1 0.0000
541 480848.040505 2156982.466251 1 0.0000
542 480718.851750 2156404.178957 1 0.0000
543 480152.923661 2157264.572702 1 0.0000
544 479917.958184 2157303.051178 1 0.0000
545 479983.359271 2156783.994120 1 0.0000
546 480699.775038 2156257.016833 1 0.0000
547 479252.975656 2157138.009322 1 0.0000
548 479874.038766 2157140.955870 1 0.0000
549 479684.971467 2156777.999982 1 0.0000
550 479855.954668 2156732.992794 1 0.0000
551 479721.958003 2156917.051048 1 0.0000
552 479553.995396 2157032.985686 1 0.0000
553 479349.978717 2157090.980240 1 0.0000
554 479447.949487 2157063.979063 1 0.0000
555 479754.954396 2157054.004254 1 0.0000
556 480802.031038 2156769.028460 1 0.0000
557 480622.024131 2156620.944300 1 0.0000
558 480458.998578 2156652.988968 1 0.0000
559 479770.022255 2154306.991582 1 0.0000
560 479000.517413 2153712.330216 1 0.0000
561 478478.037061 2153115.973216 1 0.0000
562 478477.721896 2153400.680276 1 0.0000
563 478880.671233 2153241.426212 1 0.0000
564 478528.513926 2153838.921269 1 0.0000
565 478573.082399 2153457.443011 1 0.0000
566 478791.010654 2153772.992630 1 0.0000
567 478955.008567 2153475.029942 1 0.0000
568 480765.028106 2156607.069821 1 0.0000
569 480303.000561 2156682.039758 1 0.0000
570 480137.995637 2156726.040196 1 0.0000
571 477541.194420 2154437.104370 1 0.0000
572 477472.869715 2154347.338237 1 0.0000
573 477302.893199 2154288.572637 1 0.0000
574 477989.913788 2154425.596118 1 0.0000
575 477107.998452 2153328.456342 1 0.0000
576 477077.879190 2154028.598139 1 0.0000
577 477410.954046 2153342.563447 1 0.0000
578 477326.881448 2153836.519258 1 0.0000
579 476829.171772 2153503.552213 1 0.0000
580 477447.920571 2154033.553557 1 0.0000
581 476880.731184 2153752.092124 1 0.0000
582 477501.464105 2154219.164726 1 0.0000
583 477605.281848 2154326.591539 1 0.0000
584 478516.984020 2154115.017487 1 0.0000
585 477860.092245 2154594.393516 1 0.0000
586 477046.050585 2154252.049907 1 0.0000
587 477118.952927 2153894.986112 1 0.0000
588 477403.000710 2153612.016685 1 0.0000
589 477134.002318 2153679.965569 1 0.0000
590 477088.760483 2154359.402306 1 0.0000
591 478169.024609 2154230.958598 1 0.0000
592 478270.049043 2154200.959874 1 0.0000
593 478261.975533 2154467.978575 1 0.0000
594 478447.974526 2154414.973106 1 0.0000
595 477586.034814 2154630.029880 1 0.0000
596 477252.980986 2154404.048115 1 0.0000
597 477429.979735 2153701.944878 1 0.0000
598 476975.005000 2153842.055241 1 0.0000
599 477249.983196 2153857.972408 1 0.0000
600 477497.976487 2153694.999333 1 0.0000
601 480165.981721 2154506.614472 1 0.0000
602 481827.915644 2151874.505867 1 0.0000
603 482065.916367 2151832.551317 1 0.0000
604 481618.984030 2151911.565169 1 0.0000
605 481992.040033 2151846.124640 1 0.0000
606 481700.043571 2151736.981648 1 0.0000
607 481652.524314 2153930.302512 1 0.0000
608 481669.032633 2154064.951776 1 0.0000
609 481266.982909 2154157.982548 1 0.0000
610 480960.987424 2154077.968166 1 0.0000
611 479984.982983 2153584.511643 1 0.0000
612 480019.990446 2153354.533499 1 0.0000
613 480012.968692 2153173.953741 1 0.0000
614 479953.983958 2153360.028793 1 0.0000
615 479877.012160 2153226.001689 1 0.0000
616 479551.972542 2153123.016268 1 0.0000
617 481515.343754 2155652.775375 1 0.0000
618 480813.062511 2155895.732027 1 0.0000
619 481561.907038 2156240.634131 1 0.0000
620 480647.938759 2155934.637701 1 0.0000
621 480948.998382 2156237.620440 1 0.0000
622 481297.930240 2156270.561691 1 0.0000
623 480842.109088 2155876.889868 1 0.0000
624 481295.984348 2156417.623399 1 0.0000
625 481556.811654 2156292.983291 1 0.0000
626 480621.785366 2155824.611184 1 0.0000
