/* CONJUNTOS */
param N_total:= 150 ;

/* PARAMETROS */
param P:= 133 ;
param R:= 0.1267732437050385 ;
param c1:= 1.0 ;
param c2:= 0.2 ;
75 0.176109 0.499274 0 0.0739
76 0.787942 0.950448 0 0.0006
77 0.994596 0.656079 0 0.0096
78 0.550453 0.584858 0 0.2407
79 0.628235 0.538984 0 0.0043
80 0.290688 0.562707 0 0.0009
81 0.949184 0.715327 0 0.0028
82 0.359852 0.034444 1 0.0000
83 0.818959 0.949603 0 0.0114
84 0.071914 0.289913 0 0.0121
85 0.082596 0.625317 0 0.0142
86 0.971228 0.709599 0 0.1631
87 0.964667 0.644452 0 0.6571
88 0.917480 0.731070 0 0.3527
89 0.271655 0.217144 0 0.0002
90 0.475137 0.731836 0 0.4114
91 0.972974 0.822254 0 0.0750
92 0.069983 0.834327 0 0.4191
93 0.240352 0.877253 0 0.4382
94 0.817781 0.772524 0 0.4055
95 0.206124 0.957129 1 0.0000
96 0.063610 0.883479 0 0.0338
97 0.099482 0.775511 0 0.0022
98 0.875302 0.393146 0 0.0168
99 0.732352 0.284419 0 0.1291
100 0.807955 0.263395 0 0.0143
101 0.604014 0.752366 0 0.0794
102 0.563725 0.832906 0 0.0004
103 0.809542 0.977321 0 0.2770
104 0.416405 0.289788 0 0.1249
105 0.229521 0.812661 0 0.0978
106 0.571964 0.132702 0 0.0078
107 0.518327 0.236931 0 0.2408
108 0.696775 0.526221 0 0.0090
109 0.925068 0.748122 0 0.0105
110 0.772591 0.971421 0 0.2886
111 0.353985 0.184893 0 0.4872
112 0.346101 0.982764 0 0.0557
113 0.126964 0.520917 1 0.0000
114 0.070256 0.865092 0 0.0073
115 0.934320 0.150264 0 0.4219
116 0.859035 0.381781 0 0.1752
117 0.306971 0.726259 0 0.0269
118 0.261198 0.872244 0 0.6633
119 0.807322 0.022742 0 0.0512
120 0.802512 0.707644 1 0.0000
121 0.824857 0.015279 0 0.0001
122 0.961264 0.374836 0 0.0049
123 0.603415 0.694723 1 0.0000
124 0.573172 0.702444 0 0.2417
125 0.562214 0.167654 0 0.5031
126 0.177097 0.687467 0 0.2399
127 0.542427 0.855451 0 0.2169
128 0.791364 0.105263 1 0.0000
129 0.053975 0.322330 0 0.5509
130 0.355920 0.991490 0 0.0741
131 0.426924 0.750333 1 0.0000
132 0.288672 0.730931 0 0.3053
133 0.942855 0.291893 0 0.1687
134 0.526082 0.403179 0 0.0377
135 0.557883 0.720019 0 0.0571
136 0.857644 0.345049 0 0.0124
137 0.065432 0.210289 0 0.2927
138 0.517755 0.276977 0 0.0937
139 0.819276 0.036443 0 0.0018
140 0.040383 0.740853 0 0.3093
141 0.615870 0.717519 0 0.0241
142 0.893546 0.712282 0 0.0004
143 0.405862 0.044191 0 0.0066
144 0.748852 0.010443 0 0.0178
145 0.722092 0.063748 0 0.3586
146 0.977568 0.993109 0 0.2310
147 0.711723 0.072114 0 0.3904
148 0.232709 0.025640 0 0.2505
149 0.130293 0.039700 0 0.1604
150 0.252197 0.288369 1 0.0000
;
